,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation
6753,1,0,42,1,0,8.0,2,5.0,3
6755,0,0,25,1,5,4.0,2,8.0,0
6757,1,0,41,0,0,1.0,2,2.0,3
6758,1,0,40,0,0,1.0,0,1.0,0
6759,1,0,50,0,0,0.0,1,2.0,1
6761,1,1,31,1,2,9.0,0,4.0,1
6762,1,0,63,0,0,0.0,1,2.0,1
6763,0,0,57,1,5,0.0,2,4.0,2
6764,1,1,40,0,0,0.0,0,1.0,2
6766,1,0,45,0,0,8.0,2,3.0,3
6768,0,1,25,0,1,1.0,0,3.0,0
6769,1,1,22,1,1,0.0,0,4.0,0
6770,1,1,38,0,0,1.0,0,3.0,2
6771,0,0,37,0,0,9.0,1,2.0,1
6772,0,0,78,1,6,1.0,2,2.0,2
6773,1,0,37,0,0,2.0,1,2.0,3
6774,0,0,43,0,1,5.0,1,2.0,0
6775,0,1,23,1,1,1.0,0,4.0,0
6776,0,1,43,1,0,0.0,0,1.0,0
6777,0,0,43,0,0,2.0,1,2.0,1
6778,0,0,71,1,6,3.0,2,2.0,0
6779,1,0,38,0,0,8.0,0,1.0,0
6782,0,0,48,0,5,9.0,2,4.0,3
6784,0,0,53,0,0,1.0,1,3.0,1
6785,1,0,41,1,4,0.0,0,2.0,2
6786,1,1,28,0,7,0.0,0,2.0,0
6787,0,1,22,1,1,1.0,0,6.0,0
6789,1,0,43,0,0,3.0,1,2.0,1
6791,0,0,28,1,3,0.0,1,2.0,2
6792,1,0,48,0,3,1.0,1,6.0,3
6793,0,0,42,0,0,14.0,0,2.0,2
6794,1,1,38,0,1,0.0,0,4.0,2
6795,1,1,42,0,4,6.0,0,3.0,0
6796,0,1,43,0,2,1.0,0,2.0,3
6797,1,0,46,0,0,1.0,1,2.0,1
6798,1,1,43,0,4,1.0,0,2.0,3
6799,1,1,28,0,1,1.0,0,6.0,0
6800,1,0,48,0,4,0.0,1,4.0,3
6801,0,0,82,1,6,1.0,2,2.0,2
6802,0,0,49,0,0,1.0,0,2.0,1
6803,1,0,41,0,0,0.0,1,2.0,1
6804,0,0,66,0,2,0.0,1,2.0,3
6805,0,1,22,1,1,0.0,0,5.0,0
6806,1,1,31,0,1,9.0,0,3.0,0
6807,1,0,49,0,0,3.0,2,5.0,1
6808,0,0,77,1,6,1.0,2,2.0,2
6809,0,1,41,0,2,0.0,0,2.0,3
6810,0,0,78,1,2,0.0,0,1.0,0
6811,0,1,41,0,0,7.0,0,1.0,2
6812,1,0,39,0,0,3.0,1,2.0,1
6813,0,0,50,0,5,0.0,2,3.0,3
6814,0,0,35,0,0,3.0,1,2.0,1
6815,1,0,52,0,3,1.0,1,3.0,3
6817,1,0,50,0,4,4.0,1,4.0,2
6819,0,0,63,1,1,0.0,1,4.0,3
6820,1,0,47,0,0,0.0,0,3.0,3
6822,1,1,38,1,0,4.0,0,2.0,2
6823,0,1,32,1,3,2.0,0,2.0,0
6824,0,1,31,1,1,0.0,0,6.0,0
6825,0,0,36,1,5,1.0,2,3.0,3
6826,0,0,67,0,0,0.0,0,1.0,0
6828,0,0,53,0,2,8.0,1,4.0,1
6829,0,0,51,0,0,0.0,0,1.0,3
6830,0,0,56,1,5,0.0,0,2.0,2
6832,0,0,72,0,5,1.0,2,4.0,3
6833,1,0,42,0,0,2.0,1,2.0,1
6834,1,0,26,1,8,9.0,1,2.0,2
6836,0,1,37,0,2,1.0,0,2.0,2
6837,0,1,18,1,1,1.0,0,4.0,0
6839,0,1,29,1,7,1.0,0,7.0,0
6840,1,1,70,0,6,0.0,0,1.0,0
6841,1,1,19,1,1,1.0,0,5.0,0
6842,0,0,46,0,0,5.0,1,2.0,1
6843,0,0,53,1,5,1.0,2,4.0,2
6844,1,0,50,0,0,0.0,0,1.0,3
6845,1,0,43,0,0,1.0,1,3.0,3
6846,1,1,23,1,1,0.0,0,4.0,0
6847,1,0,61,0,0,0.0,1,2.0,3
6848,0,0,27,0,3,9.0,1,2.0,2
6850,1,0,83,0,6,1.0,0,1.0,1
6851,0,0,32,0,1,5.0,0,2.0,0
6852,0,0,58,0,0,1.0,1,5.0,3
6853,0,0,67,0,3,1.0,1,3.0,1
6854,1,1,19,1,1,8.0,0,5.0,0
6855,0,0,88,0,6,0.0,2,2.0,2
6856,0,0,35,0,0,7.0,0,2.0,2
6857,0,0,45,0,0,0.0,1,4.0,3
6858,1,0,35,0,0,9.0,1,4.0,3
6859,1,0,27,1,1,0.0,0,2.0,0
6860,0,0,35,0,5,4.0,2,3.0,3
6861,1,1,20,1,1,2.0,0,3.0,0
6862,0,0,41,1,2,12.0,1,3.0,2
6863,1,1,33,1,1,1.0,0,6.0,1
6864,0,0,58,0,0,0.0,0,1.0,1
6865,0,0,86,1,5,0.0,2,2.0,2
6866,0,0,61,1,4,7.0,1,5.0,0
6867,0,1,32,0,0,0.0,0,3.0,0
6868,0,1,20,1,1,0.0,0,3.0,0
6869,0,1,32,1,0,0.0,0,4.0,0
6870,1,0,69,1,0,0.0,2,2.0,1
6871,1,1,35,0,2,9.0,0,4.0,1
6872,1,1,72,0,6,1.0,0,2.0,0
6873,1,0,37,0,0,0.0,0,1.0,1
6876,0,1,33,0,1,4.0,0,1.0,0
6877,0,0,40,1,5,0.0,1,4.0,0
6878,1,0,55,0,0,1.0,0,2.0,1
6879,0,0,23,1,5,1.0,2,9.0,2
6880,1,0,51,1,3,1.0,2,1.0,0
6881,0,0,69,1,3,0.0,1,3.0,3
6882,1,0,73,1,6,0.0,2,2.0,1
6884,1,1,20,1,7,1.0,0,3.0,3
6885,1,1,53,0,0,1.0,0,1.0,3
6886,1,0,46,0,0,0.0,1,4.0,2
6887,1,0,53,0,4,0.0,0,4.0,3
6888,0,0,53,1,5,0.0,1,5.0,3
6889,0,0,50,1,5,0.0,2,4.0,3
6890,1,0,66,0,0,1.0,1,3.0,1
6891,1,0,86,0,6,1.0,0,2.0,3
6892,1,1,27,0,3,8.0,0,1.0,2
6893,1,1,42,0,0,8.0,0,1.0,1
6894,0,1,33,1,7,11.0,0,9.0,0
6895,0,0,82,1,5,1.0,2,2.0,3
6896,0,0,26,1,2,8.0,0,2.0,0
6897,0,0,38,0,4,0.0,1,4.0,3
6898,1,1,32,0,0,6.0,0,7.0,2
6899,0,1,20,1,1,1.0,0,5.0,0
6900,0,1,27,1,2,0.0,0,3.0,0
6901,0,1,22,1,1,0.0,0,4.0,0
6902,0,0,80,0,6,0.0,2,3.0,3
6904,0,0,77,0,6,0.0,0,1.0,0
6905,0,1,22,1,1,1.0,0,2.0,0
6906,1,0,32,0,1,0.0,0,2.0,2
6908,0,0,49,0,2,1.0,1,2.0,2
6909,0,0,55,0,5,0.0,2,9.0,2
6910,0,1,28,0,2,1.0,0,2.0,0
6912,1,0,42,1,3,1.0,0,1.0,2
6914,1,1,20,1,1,1.0,0,3.0,0
6915,0,0,43,0,7,0.0,2,6.0,0
6916,1,0,73,0,3,0.0,0,1.0,3
6917,1,1,46,1,4,1.0,0,3.0,0
6918,0,0,28,1,3,0.0,1,2.0,0
6919,1,0,35,0,2,9.0,1,2.0,2
6920,1,0,48,0,0,3.0,2,3.0,3
6921,1,1,32,0,0,0.0,0,3.0,0
6922,0,0,66,0,5,0.0,1,2.0,1
6923,1,0,47,0,0,8.0,2,2.0,1
6924,0,0,28,0,1,1.0,0,2.0,1
6925,1,0,35,0,0,3.0,1,2.0,1
6926,1,0,75,0,6,1.0,2,2.0,3
6927,0,0,48,0,5,1.0,2,3.0,3
6928,0,1,41,0,2,1.0,0,4.0,2
6929,1,1,25,1,3,1.0,0,3.0,0
6930,1,0,52,1,3,0.0,1,3.0,3
6931,0,0,58,0,3,0.0,1,2.0,1
6933,1,1,49,0,0,0.0,0,3.0,3
6934,0,1,28,0,7,9.0,0,5.0,0
6935,0,1,53,0,0,0.0,0,1.0,3
6936,1,1,27,0,3,0.0,0,4.0,0
6937,1,1,33,0,2,0.0,0,4.0,2
6938,1,0,89,0,6,0.0,2,2.0,1
6939,1,1,40,0,0,1.0,0,1.0,3
6941,0,1,27,1,1,10.0,0,5.0,0
6942,0,0,37,0,5,1.0,0,6.0,0
6943,0,0,56,1,6,0.0,2,3.0,2
6944,0,0,48,0,5,2.0,2,5.0,1
6945,1,1,32,0,4,0.0,0,1.0,2
6946,0,0,39,0,3,1.0,1,3.0,2
6948,1,1,39,0,0,9.0,0,1.0,1
6949,0,0,60,1,0,1.0,2,4.0,3
6950,1,1,33,0,4,9.0,0,2.0,2
6951,1,0,50,1,0,0.0,1,4.0,1
6953,1,1,20,1,2,1.0,0,4.0,1
6955,1,1,37,1,4,0.0,0,1.0,0
6956,0,0,25,0,3,1.0,0,2.0,1
6957,0,0,37,0,2,11.0,0,6.0,0
6958,0,0,68,0,4,0.0,0,1.0,0
6959,0,1,20,1,1,2.0,0,3.0,0
6961,1,0,30,1,3,1.0,1,6.0,3
6962,1,0,83,0,0,0.0,2,2.0,1
6963,1,1,52,0,0,0.0,0,1.0,0
6964,1,1,19,1,1,7.0,0,1.0,0
6965,1,0,36,0,4,11.0,0,2.0,1
6966,0,1,31,1,1,1.0,0,4.0,1
6967,0,0,51,0,0,0.0,1,2.0,1
6968,1,0,53,0,0,8.0,1,2.0,2
6969,1,1,31,0,1,1.0,0,1.0,0
6970,0,0,57,1,2,0.0,0,4.0,2
6971,0,0,36,0,0,0.0,1,5.0,1
6973,1,1,41,0,7,1.0,0,2.0,2
6974,0,0,69,0,0,0.0,0,1.0,2
6975,0,0,37,1,2,11.0,1,2.0,3
6977,1,1,49,0,3,0.0,0,1.0,2
6978,0,0,59,0,7,0.0,1,3.0,3
6979,1,0,37,0,3,2.0,2,2.0,2
6980,1,0,68,0,6,3.0,2,4.0,1
6982,1,1,42,0,0,1.0,0,2.0,2
6984,1,0,46,0,0,1.0,1,4.0,3
6985,0,1,49,1,2,1.0,0,3.0,0
6986,1,1,33,0,4,1.0,0,5.0,0
6987,0,0,33,1,0,1.0,0,3.0,2
6989,0,1,32,1,7,0.0,0,3.0,0
6990,1,0,87,0,6,0.0,2,2.0,2
6991,0,0,52,0,2,0.0,1,4.0,3
6992,1,1,27,1,4,14.0,0,8.0,0
6993,0,0,63,0,2,6.0,0,2.0,0
6994,1,0,89,0,6,1.0,2,2.0,1
6996,0,0,31,1,5,1.0,1,2.0,0
6997,1,1,41,0,0,0.0,0,1.0,1
6999,1,0,50,0,0,1.0,2,7.0,3
7000,1,0,70,1,4,0.0,1,2.0,3
7001,1,0,55,0,4,1.0,1,3.0,3
7002,1,0,36,0,8,8.0,1,5.0,3
7003,1,0,66,0,6,4.0,0,1.0,3
7005,1,0,49,1,4,5.0,1,5.0,0
7006,0,0,65,0,0,1.0,1,4.0,3
7007,1,1,23,1,1,1.0,0,4.0,0
7008,0,0,45,1,0,3.0,2,4.0,1
7009,0,1,33,1,2,1.0,0,5.0,0
7010,0,0,48,0,5,1.0,2,3.0,2
7011,0,1,28,0,1,5.0,0,4.0,0
7012,1,1,27,0,0,0.0,0,8.0,1
7013,1,0,45,0,4,1.0,0,3.0,0
7014,1,0,49,0,2,2.0,1,3.0,2
7016,1,0,56,0,0,1.0,1,2.0,1
7018,1,0,29,1,0,0.0,1,2.0,2
7020,1,0,57,0,0,0.0,1,4.0,1
7021,0,0,65,1,2,1.0,0,1.0,2
7022,1,0,61,0,4,1.0,1,5.0,3
7023,1,1,32,1,1,0.0,0,4.0,1
7024,0,0,35,0,0,1.0,0,1.0,2
7025,1,0,82,0,6,1.0,2,2.0,2
7026,1,0,37,1,4,1.0,0,4.0,2
7027,1,1,26,1,4,0.0,0,5.0,2
7028,0,1,32,0,1,2.0,0,3.0,1
7029,1,0,81,0,6,1.0,2,2.0,1
7030,0,1,49,0,0,0.0,0,1.0,3
7031,0,0,46,0,7,1.0,0,3.0,0
7034,0,1,27,0,2,9.0,0,3.0,3
7035,1,0,66,0,6,6.0,1,4.0,3
7036,0,0,31,0,0,0.0,1,3.0,0
7037,0,0,53,0,3,4.0,1,2.0,1
7038,1,1,29,0,3,0.0,0,5.0,0
7040,0,0,60,0,2,1.0,1,5.0,3
7041,1,1,43,1,3,4.0,0,6.0,3
7042,0,0,73,0,2,5.0,0,1.0,2
7044,0,0,47,1,2,0.0,1,3.0,1
7045,0,1,20,1,1,1.0,0,3.0,0
7046,0,0,38,0,0,0.0,0,2.0,3
7047,1,0,56,0,6,5.0,2,9.0,1
7048,0,0,51,0,0,0.0,1,5.0,1
7049,0,0,27,0,0,4.0,1,2.0,2
7050,0,1,30,0,0,2.0,0,2.0,2
7051,0,0,49,0,0,1.0,1,4.0,2
7052,1,1,30,0,1,0.0,0,6.0,0
7053,0,0,26,1,3,9.0,1,2.0,2
7055,0,0,42,0,0,3.0,1,4.0,3
7057,0,0,49,0,5,1.0,2,5.0,1
7058,0,0,59,0,5,3.0,2,4.0,3
7060,1,0,49,0,0,0.0,1,5.0,1
7062,0,0,32,0,0,9.0,1,2.0,1
7063,0,0,41,0,2,5.0,0,1.0,2
7064,0,0,71,0,5,1.0,2,4.0,3
7065,0,0,62,0,2,0.0,1,3.0,1
7067,1,1,41,1,3,0.0,0,1.0,2
7068,0,1,41,0,3,2.0,0,2.0,1
7070,0,0,53,0,0,3.0,1,3.0,1
7071,0,0,46,0,3,2.0,0,4.0,2
7072,0,0,50,0,5,1.0,2,3.0,1
7073,1,0,40,1,0,1.0,0,1.0,1
7074,1,1,49,1,0,9.0,0,1.0,3
7075,1,1,30,0,1,9.0,0,3.0,0
7076,0,0,36,0,0,0.0,1,4.0,3
7077,1,0,66,0,6,0.0,2,3.0,1
7081,1,1,27,1,1,0.0,0,4.0,1
7084,0,1,42,1,2,1.0,0,3.0,2
7085,0,1,28,1,3,1.0,0,1.0,2
7087,0,0,48,0,2,6.0,0,2.0,3
7088,0,0,36,1,2,9.0,1,2.0,3
7090,0,0,40,0,0,1.0,0,2.0,3
7091,1,0,57,0,0,0.0,2,2.0,1
7093,1,1,42,0,2,5.0,0,7.0,2
7095,1,1,21,1,1,1.0,0,7.0,0
7097,1,1,27,0,1,0.0,0,4.0,0
7099,1,0,46,0,0,4.0,2,5.0,1
7100,1,1,27,1,4,0.0,0,6.0,0
7101,1,1,25,1,7,8.0,0,5.0,0
7102,0,0,87,0,6,0.0,2,2.0,2
7103,0,1,27,0,1,1.0,0,3.0,0
7104,1,0,48,0,7,6.0,0,1.0,1
7105,0,0,51,0,3,1.0,1,4.0,2
7107,0,0,48,0,0,7.0,1,2.0,1
7108,0,0,52,1,0,0.0,2,2.0,2
7109,1,0,68,0,6,0.0,2,2.0,3
7110,0,0,35,0,0,3.0,1,3.0,3
7111,1,0,39,0,8,9.0,0,1.0,0
7112,1,0,53,0,0,2.0,2,2.0,1
7113,0,0,41,0,0,1.0,1,2.0,1
7114,0,0,41,0,0,11.0,2,2.0,2
7115,1,1,25,1,4,1.0,0,1.0,2
7116,1,0,23,1,1,7.0,2,2.0,3
7117,1,0,47,0,0,1.0,2,5.0,1
7118,1,0,35,0,0,0.0,2,2.0,1
7119,0,0,51,0,5,1.0,0,3.0,1
7120,1,1,38,0,4,1.0,0,1.0,2
7121,0,0,62,0,0,10.0,0,1.0,3
7123,0,0,60,0,5,1.0,2,6.0,3
7124,0,0,47,0,5,1.0,2,4.0,1
7125,0,1,22,1,7,0.0,0,4.0,0
7126,1,1,31,1,7,0.0,0,3.0,0
7127,1,0,38,0,4,3.0,0,2.0,2
7128,1,0,42,1,2,6.0,1,5.0,2
7129,1,0,50,0,0,1.0,1,3.0,1
7130,0,0,38,1,0,5.0,1,3.0,3
7131,1,0,55,0,3,0.0,1,3.0,3
7132,1,0,71,0,0,1.0,1,2.0,1
7133,0,0,38,1,0,10.0,1,4.0,2
7134,0,0,77,0,0,1.0,0,1.0,2
7135,0,1,33,1,4,1.0,0,3.0,0
7136,0,0,72,1,5,0.0,2,2.0,3
7137,1,0,43,1,4,9.0,1,4.0,2
7138,1,1,35,0,0,0.0,0,3.0,3
7139,1,1,33,0,3,1.0,0,3.0,2
7140,0,0,27,0,2,0.0,1,2.0,2
7141,0,1,21,1,1,0.0,0,6.0,0
7142,1,0,41,0,0,0.0,1,2.0,1
7145,0,1,29,0,0,9.0,0,3.0,2
7146,1,0,46,1,0,8.0,0,1.0,3
7147,0,0,46,0,0,1.0,0,1.0,0
7148,1,0,53,1,4,3.0,0,1.0,2
7149,0,0,36,0,5,1.0,2,4.0,3
7150,1,0,36,1,4,0.0,1,2.0,2
7152,0,0,25,0,2,1.0,2,2.0,0
7154,0,1,61,0,2,1.0,0,3.0,1
7155,0,0,61,1,2,1.0,1,2.0,3
7156,0,0,53,0,0,0.0,1,2.0,1
7157,0,0,69,1,5,1.0,2,4.0,1
7158,0,1,47,0,2,4.0,0,1.0,2
7159,1,0,26,0,2,5.0,0,7.0,0
7160,1,1,39,0,0,9.0,0,1.0,3
7161,0,0,47,1,0,0.0,0,4.0,2
7162,1,0,69,0,0,7.0,0,1.0,2
7163,0,0,46,0,0,8.0,1,2.0,3
7165,1,1,37,0,3,1.0,0,3.0,0
7166,1,1,50,0,0,6.0,0,1.0,3
7167,1,0,52,0,3,0.0,1,4.0,1
7168,0,1,28,0,1,5.0,0,4.0,1
7169,0,1,42,0,2,3.0,0,2.0,2
7172,0,0,45,0,5,1.0,2,5.0,3
7173,0,0,57,0,6,1.0,2,2.0,3
7174,0,1,48,0,2,0.0,0,3.0,2
7175,0,1,18,1,1,1.0,0,3.0,0
7177,0,0,51,1,0,3.0,1,2.0,1
7178,1,1,29,0,4,1.0,0,5.0,3
7180,1,0,47,0,0,0.0,1,4.0,1
7182,1,0,38,1,0,4.0,1,4.0,1
7183,0,0,37,0,0,1.0,0,1.0,2
7184,0,1,22,1,1,9.0,0,4.0,0
7185,1,0,61,0,4,0.0,1,2.0,1
7186,0,0,42,0,0,0.0,1,2.0,1
7187,0,0,60,0,0,1.0,1,2.0,3
7188,0,0,73,0,2,1.0,2,4.0,3
7191,1,0,49,0,0,1.0,0,1.0,1
7192,0,0,72,0,6,3.0,2,2.0,1
7193,1,0,43,0,0,1.0,1,2.0,1
7196,0,0,38,0,3,5.0,0,2.0,2
7197,1,0,35,0,0,0.0,1,3.0,1
7198,1,0,82,1,6,1.0,2,2.0,3
7199,0,0,63,0,0,9.0,0,1.0,2
7200,0,0,73,0,5,11.0,2,2.0,1
7201,1,0,38,0,0,4.0,0,1.0,3
7203,1,1,42,0,8,10.0,0,1.0,2
7204,1,0,43,0,4,0.0,1,2.0,3
7205,0,1,31,1,8,14.0,0,1.0,0
7207,1,1,42,0,2,1.0,0,3.0,0
7208,0,0,32,0,0,9.0,1,2.0,3
7209,0,0,39,0,0,3.0,1,4.0,2
7210,1,0,48,0,0,0.0,1,4.0,3
7211,0,0,39,0,0,6.0,1,2.0,1
7212,0,0,55,0,0,9.0,1,2.0,1
7213,0,0,60,0,3,1.0,2,2.0,3
7214,1,1,51,0,2,1.0,0,1.0,2
7215,1,0,61,0,0,0.0,1,3.0,3
7216,1,1,43,0,0,1.0,0,1.0,2
7218,1,0,55,0,0,2.0,1,3.0,1
7219,1,0,43,0,0,1.0,1,5.0,1
7220,0,0,45,1,5,0.0,1,3.0,3
7221,1,0,50,0,0,1.0,1,5.0,1
7222,0,0,40,1,0,1.0,1,2.0,1
7223,0,1,19,1,1,0.0,0,3.0,0
7224,1,1,25,0,3,3.0,0,1.0,2
7225,1,1,89,0,6,2.0,0,1.0,0
7227,1,0,49,0,0,0.0,1,3.0,1
7228,1,0,46,0,4,1.0,1,5.0,3
7229,1,0,83,0,6,0.0,0,2.0,1
7230,0,0,35,0,5,6.0,1,4.0,3
7231,1,0,71,0,6,1.0,0,2.0,1
7232,0,0,50,0,0,0.0,1,3.0,1
7233,0,0,58,1,5,12.0,2,2.0,1
7235,0,0,35,0,0,1.0,1,4.0,2
7236,0,0,67,0,5,0.0,2,2.0,1
7237,0,0,35,1,3,0.0,1,5.0,1
7238,0,0,61,0,5,1.0,2,3.0,1
7239,1,1,29,1,2,0.0,0,2.0,3
7242,0,0,47,0,5,0.0,1,5.0,3
7243,1,1,37,1,0,4.0,0,2.0,1
7244,0,1,18,1,1,9.0,0,3.0,0
7245,1,1,23,1,2,0.0,0,2.0,1
7246,0,1,29,1,8,11.0,0,3.0,0
7248,1,1,43,0,0,1.0,0,4.0,2
7249,0,0,66,0,0,0.0,0,5.0,2
7250,0,0,45,0,5,1.0,2,3.0,1
7251,1,0,67,0,6,1.0,0,1.0,2
7252,1,0,49,0,7,9.0,0,2.0,1
7253,0,0,38,1,5,1.0,2,4.0,0
7254,1,0,38,1,4,1.0,0,2.0,2
7255,1,1,32,0,8,10.0,0,1.0,0
7256,0,0,48,0,0,8.0,1,2.0,1
7257,1,1,42,0,8,7.0,0,1.0,2
7258,1,1,50,0,0,8.0,0,3.0,1
7260,0,0,50,0,0,0.0,1,3.0,1
7261,1,0,30,0,4,8.0,2,6.0,0
7263,1,0,27,0,3,1.0,0,2.0,0
7264,1,0,43,0,4,1.0,1,4.0,3
7265,1,1,25,1,7,1.0,0,2.0,0
7266,1,1,19,1,1,4.0,0,5.0,0
7267,1,1,27,0,7,12.0,0,3.0,2
7268,0,1,43,0,0,1.0,0,1.0,3
7269,0,0,37,0,2,1.0,1,4.0,3
7270,1,1,27,0,1,1.0,0,9.0,1
7271,0,0,61,0,1,1.0,0,2.0,2
7272,0,0,41,1,4,0.0,1,2.0,1
7273,1,1,50,0,0,0.0,0,1.0,3
7274,1,0,60,0,0,1.0,1,2.0,1
7275,0,1,20,1,1,0.0,0,4.0,0
7276,0,0,66,0,7,1.0,2,2.0,3
7277,0,0,36,0,8,5.0,0,1.0,0
7278,0,0,65,0,6,1.0,2,2.0,3
7281,0,1,20,1,1,1.0,0,4.0,0
7282,1,0,38,0,0,0.0,0,1.0,3
7283,0,1,31,0,7,0.0,0,2.0,0
7285,1,0,81,0,6,0.0,2,2.0,1
7286,1,1,52,0,6,4.0,0,1.0,2
7287,0,0,57,0,0,0.0,0,1.0,3
7288,0,0,30,1,2,1.0,1,3.0,2
7289,0,0,55,1,2,1.0,0,3.0,2
7290,0,1,38,0,0,8.0,0,1.0,2
7291,0,0,70,1,6,0.0,2,2.0,1
7292,0,0,59,1,0,0.0,0,1.0,3
7293,0,0,39,0,1,1.0,0,3.0,0
7294,1,0,58,0,0,9.0,1,3.0,1
7295,0,0,30,1,2,11.0,0,2.0,0
7296,1,0,73,0,0,1.0,1,2.0,1
7297,1,1,25,0,0,5.0,0,1.0,1
7299,0,1,38,0,2,1.0,0,2.0,2
7301,0,1,25,1,1,1.0,0,5.0,0
7303,0,0,53,0,0,3.0,2,3.0,0
7304,1,1,27,1,1,0.0,0,4.0,2
7305,0,0,49,0,0,6.0,1,2.0,1
7306,1,0,51,0,0,6.0,1,5.0,1
7307,0,1,33,1,1,0.0,0,7.0,0
7310,0,0,61,0,2,6.0,1,2.0,2
7311,1,0,47,1,4,0.0,0,1.0,2
7312,1,0,36,0,4,0.0,0,1.0,3
7314,0,0,32,0,2,1.0,1,2.0,2
7315,1,0,40,1,8,9.0,1,5.0,2
7316,1,0,77,0,6,0.0,2,2.0,1
7318,1,0,72,0,6,1.0,2,4.0,3
7319,0,0,84,1,6,0.0,0,1.0,2
7321,0,0,32,0,0,1.0,0,2.0,0
7322,1,0,52,0,0,1.0,1,3.0,3
7325,1,0,47,0,6,2.0,2,4.0,0
7326,1,0,63,0,0,4.0,1,4.0,1
7327,0,0,35,0,5,2.0,1,5.0,3
7328,1,0,27,0,7,9.0,0,1.0,1
7329,0,1,49,0,0,0.0,0,1.0,3
7330,1,1,31,1,8,8.0,0,1.0,0
7332,0,0,61,0,5,5.0,2,2.0,1
7333,1,1,30,0,0,9.0,0,5.0,2
7334,0,1,23,1,1,1.0,0,3.0,0
7335,0,0,42,1,2,8.0,0,2.0,2
7337,1,0,48,0,4,0.0,2,5.0,2
7339,0,0,39,1,2,0.0,1,2.0,1
7340,0,0,43,0,5,6.0,2,3.0,2
7341,1,0,56,0,0,1.0,0,2.0,3
7344,0,1,28,0,1,0.0,0,5.0,0
7345,1,0,71,0,6,8.0,2,2.0,1
7346,1,0,42,0,0,1.0,1,3.0,1
7347,1,0,50,0,0,0.0,1,9.0,1
7348,1,0,62,0,6,1.0,0,3.0,2
7349,0,0,43,0,0,1.0,1,3.0,2
7350,1,1,32,1,4,9.0,0,4.0,2
7351,0,1,61,0,0,1.0,0,1.0,3
7352,1,0,39,0,2,5.0,0,2.0,3
7353,1,0,46,0,0,0.0,1,2.0,1
7354,0,0,50,0,0,1.0,1,3.0,3
7355,0,0,39,0,0,0.0,0,4.0,2
7356,1,1,35,0,0,1.0,0,1.0,2
7358,1,1,35,0,2,7.0,0,2.0,2
7359,1,1,33,0,1,1.0,0,1.0,0
7360,0,1,21,1,1,1.0,0,3.0,0
7361,1,1,46,0,0,9.0,0,1.0,3
7362,1,1,37,0,0,1.0,0,1.0,2
7365,1,0,33,0,4,9.0,0,2.0,0
7366,0,1,25,0,0,1.0,0,3.0,2
7368,0,0,53,0,5,1.0,2,4.0,3
7369,1,1,41,0,0,10.0,0,1.0,3
7370,1,0,46,0,0,3.0,1,5.0,1
7374,0,0,36,0,0,0.0,0,3.0,1
7375,1,0,57,0,0,0.0,1,3.0,1
7376,1,0,49,0,0,0.0,1,4.0,1
7380,0,0,48,0,0,1.0,1,3.0,1
7381,0,0,59,0,2,1.0,1,5.0,3
7382,0,0,40,0,0,0.0,1,3.0,2
7383,1,0,58,0,0,0.0,0,3.0,1
7384,0,0,43,0,2,0.0,0,2.0,2
7385,1,1,39,0,3,9.0,0,1.0,3
7386,0,0,29,1,1,13.0,2,2.0,3
7387,1,0,37,0,7,9.0,0,1.0,2
7388,1,0,49,0,0,0.0,1,4.0,3
7389,0,1,26,0,3,1.0,0,2.0,2
7390,1,0,63,1,0,0.0,2,2.0,3
7391,0,1,26,0,0,10.0,0,5.0,0
7392,0,1,21,1,1,1.0,0,5.0,0
7393,1,0,56,0,4,1.0,1,3.0,3
7394,0,0,27,0,3,9.0,1,3.0,0
7396,1,1,39,0,3,8.0,0,2.0,3
7398,0,0,84,1,6,1.0,0,1.0,2
7399,1,1,41,1,4,9.0,0,1.0,2
7402,1,0,59,0,4,0.0,0,1.0,0
7403,0,1,25,0,2,7.0,0,3.0,2
7404,1,0,40,0,4,0.0,1,4.0,3
7405,0,1,42,0,0,1.0,0,1.0,2
7406,0,0,73,1,5,0.0,2,2.0,1
7407,0,1,30,0,7,1.0,0,5.0,1
7408,1,1,29,1,2,9.0,0,4.0,0
7410,1,0,27,1,2,6.0,2,2.0,3
7411,0,0,35,0,0,1.0,2,3.0,3
7412,1,1,23,1,1,1.0,0,3.0,0
7413,1,0,48,0,0,6.0,0,1.0,1
7415,1,0,45,0,0,0.0,1,2.0,1
7416,1,1,23,1,1,1.0,0,3.0,0
7417,0,1,42,0,2,1.0,0,8.0,2
7418,1,0,69,0,0,1.0,2,4.0,1
7419,1,1,33,1,1,1.0,0,6.0,2
7420,0,1,28,1,5,9.0,0,4.0,0
7421,1,1,19,1,1,1.0,0,4.0,0
7422,1,1,21,1,7,2.0,0,2.0,0
7423,0,0,42,0,0,7.0,1,2.0,1
7426,1,1,38,0,3,8.0,0,1.0,3
7427,1,1,31,0,8,8.0,0,1.0,0
7428,0,0,45,1,4,1.0,1,5.0,3
7429,1,0,83,0,6,1.0,0,1.0,2
7431,1,0,69,1,4,0.0,1,4.0,2
7432,0,1,36,0,0,2.0,0,1.0,3
7433,0,0,70,0,2,0.0,2,2.0,2
7435,0,1,21,1,1,1.0,0,6.0,0
7436,0,1,19,1,1,7.0,0,4.0,0
7437,0,0,39,0,0,0.0,1,3.0,3
